date,dp_lag1,ep_lag1,bm_lag1,ntis_lag1,tbl_lag1,tms_lag1,dfy_lag1,infl_lag1,corpr_lag1,ltr_lag1,svar_lag1,excess_return_1m_lag1,excess_return_1m,realized_vol_1m
2003-09-01,16.445667,37.236667,0.242856,0.002917,0.009500,0.007100,0.011300,0.003806,0.021900,0.016600,0.000966,0.018897,0.054860,0.040922
2003-10-01,16.586000,38.580000,0.246542,0.007323,0.009400,0.045200,0.010700,0.003250,0.050300,0.054600,0.001869,-0.011537,0.008559,0.038699
2003-11-01,16.852333,41.966667,0.233309,0.007211,0.009200,-0.037500,0.010300,-0.001080,-0.020300,-0.028300,0.001408,0.054860,0.050980,0.032901
2003-12-01,17.118667,45.353333,0.233754,0.010001,0.009300,-0.012000,0.010100,-0.002703,0.005200,-0.002700,0.000920,0.008559,0.018378,0.029243
2004-01-01,17.385000,48.740000,0.218740,0.006946,0.009000,0.004900,0.009800,-0.001084,0.013900,0.013900,0.000894,0.050980,0.013803,0.026620
2004-02-01,17.598000,49.826667,0.218028,0.006887,0.008800,0.009900,0.009000,0.004883,0.018700,0.018700,0.000979,0.018378,-0.015882,0.029039
2004-03-01,17.811000,50.913333,0.216053,0.009361,0.009300,0.013700,0.007700,0.005400,0.017800,0.023000,0.000611,0.013803,-0.016384,0.025145
2004-04-01,18.024000,52.000000,0.281731,0.012282,0.009400,0.004700,0.007800,0.006445,0.011800,0.014100,0.001981,-0.015882,0.013029,0.022516
2004-05-01,18.216667,53.383333,0.285372,0.013766,0.009400,-0.068200,0.007300,0.003202,-0.053400,-0.058800,0.001231,-0.016384,0.018688,0.022555
2004-06-01,18.409333,54.766667,0.286412,0.016330,0.010200,-0.015300,0.007100,0.005851,-0.007100,-0.005100,0.000978,0.013029,-0.033954,0.026400
2004-07-01,18.602000,56.150000,0.279632,0.014491,0.012700,-0.000600,0.007700,0.003173,0.009300,0.012100,0.000771,0.018688,0.002707,0.026310
2004-08-01,18.789000,56.690000,0.287788,0.014721,0.013300,0.002200,0.008000,-0.001581,0.018400,0.015500,0.000777,-0.033954,0.009717,0.025535
2004-09-01,18.976000,57.230000,0.286821,0.014279,0.014800,0.024700,0.008100,0.000528,0.039500,0.039500,0.001443,0.002707,0.013873,0.021492
2004-10-01,19.163000,57.770000,0.289485,0.009132,0.016500,-0.006900,0.008100,0.002111,0.010100,0.009600,0.000706,0.009717,0.039059,0.023490
2004-11-01,19.256000,58.030000,0.291010,0.007429,0.017600,-0.002200,0.007400,0.005266,0.016400,0.015400,0.001230,0.013873,0.032134,0.021053
2004-12-01,19.349000,58.290000,0.279832,0.012177,0.020700,-0.044100,0.006800,0.000524,-0.020000,-0.023400,0.000857,0.039059,-0.025424,0.022745
2005-01-01,19.442000,58.550000,0.270619,0.013002,0.021900,0.003100,0.006800,-0.003665,0.025700,0.025000,0.000728,0.032134,0.019552,0.023070
2005-02-01,19.703000,59.106667,0.278180,0.013545,0.023300,0.006700,0.006600,0.002102,0.027700,0.030000,0.000821,-0.025424,-0.019340,0.023264
2005-03-01,19.964000,59.663333,0.271041,0.011758,0.025400,-0.038200,0.006200,0.005768,-0.011200,-0.012800,0.000834,0.019552,-0.021026,0.023561
2005-04-01,20.225000,60.220000,0.319857,0.009097,0.027400,-0.034600,0.006600,0.007821,-0.012500,-0.007200,0.000860,-0.019340,0.029594,0.024710
2005-05-01,20.458333,61.233333,0.329624,0.007936,0.027800,0.009500,0.007200,0.006725,0.032700,0.037300,0.001826,-0.021026,-0.000583,0.024422
2005-06-01,20.691667,62.246667,0.320966,0.004777,0.028400,0.001300,0.008600,-0.001028,0.029500,0.029700,0.000859,0.029594,0.034964,0.022739
2005-07-01,20.925000,63.260000,0.326979,0.005366,0.029700,-0.013000,0.009000,0.000514,0.014100,0.016700,0.000542,-0.000583,-0.012159,0.023427
2005-08-01,21.107000,64.330000,0.315734,0.004480,0.032200,-0.061000,0.008900,0.004627,-0.024400,-0.028800,0.000650,0.034964,0.005167,0.023435
2005-09-01,21.289000,65.400000,0.320533,0.005405,0.034400,-0.001100,0.008700,0.005118,0.023300,0.033300,0.000697,-0.012159,-0.018372,0.024493
2005-10-01,21.471000,66.470000,0.317892,0.006716,0.034200,-0.068000,0.009000,0.012220,-0.031000,-0.033800,0.000660,0.005167,0.035189,0.024222
2005-11-01,21.719333,67.590000,0.321808,0.005749,0.037100,-0.056700,0.009500,0.002012,-0.020400,-0.019600,0.001818,-0.018372,-0.003260,0.022790
2005-12-01,21.967667,68.710000,0.310914,0.005768,0.038800,-0.031200,0.009700,-0.008032,0.009900,0.007600,0.000540,0.035189,0.022942,0.021710
2006-01-01,22.216000,69.830000,0.313478,0.003059,0.038900,-0.012200,0.009500,-0.004049,0.022500,0.026700,0.000433,-0.003260,-0.000975,0.021401
2006-02-01,22.405333,70.776667,0.309226,-0.000446,0.042400,-0.054200,0.009500,0.007622,-0.009300,-0.011800,0.000975,0.022942,0.009209,0.020008
2006-03-01,22.594667,71.723333,0.305610,0.002038,0.044300,-0.020500,0.009200,0.002017,0.012800,0.023800,0.000649,-0.000975,0.008464,0.017876
2006-04-01,22.784000,72.670000,0.316009,0.002152,0.045100,-0.099000,0.008800,0.005536,-0.040400,-0.053900,0.000545,0.009209,-0.032619,0.020139
2006-05-01,23.001667,73.276667,0.308842,-0.003473,0.046000,-0.070700,0.008400,0.008509,-0.022400,-0.024700,0.000600,0.008464,-0.002413,0.020143
2006-06-01,23.219333,73.883333,0.314340,-0.002657,0.047200,-0.046200,0.008000,0.004963,-0.002000,0.001000,0.001355,-0.032619,0.001571,0.017759
2006-07-01,23.437000,74.490000,0.314850,-0.002195,0.047900,-0.038700,0.008900,0.001975,0.003900,0.009200,0.002103,-0.002413,0.019950,0.018029
2006-08-01,23.656667,75.850000,0.313852,-0.002363,0.049500,-0.029600,0.009100,0.002957,0.023700,0.019900,0.001452,0.001571,0.022387,0.018866
2006-09-01,23.876333,77.210000,0.308462,-0.008474,0.049600,-0.019700,0.009100,0.001966,0.036100,0.029900,0.000469,0.019950,0.028427,0.018299
2006-10-01,24.096000,78.570000,0.300593,-0.009493,0.048100,-0.031100,0.009200,-0.004904,0.018300,0.017000,0.000513,0.022387,0.014185,0.016606
2006-11-01,24.358667,79.550000,0.290599,-0.008935,0.049200,-0.041500,0.009100,-0.005421,0.012700,0.007700,0.000451,0.028427,0.009768,0.016231
2006-12-01,24.621333,80.530000,0.287242,-0.015111,0.049400,-0.028700,0.008700,-0.001487,0.024600,0.020700,0.000592,0.014185,0.010913,0.015659
2007-01-01,24.884000,81.510000,0.281682,-0.015037,0.048500,-0.072100,0.009000,0.001489,-0.023200,-0.023600,0.000358,0.009768,-0.023088,0.017887
2007-02-01,25.087333,82.056667,0.278144,-0.013987,0.049800,-0.060000,0.009400,0.003053,-0.005100,-0.010200,0.000450,0.010913,0.006594,0.017863
2007-03-01,25.290667,82.603333,0.286148,-0.015141,0.050300,-0.016800,0.008900,0.005350,0.028700,0.033500,0.001477,-0.023088,0.039591,0.020477
2007-04-01,25.494000,83.150000,0.269050,-0.012486,0.049400,-0.063900,0.009700,0.009106,-0.023100,-0.014500,0.001588,0.006594,0.030359,0.016927
2007-05-01,25.719333,83.740248,0.254456,-0.008912,0.048700,-0.040200,0.009200,0.006496,0.014000,0.008500,0.000582,0.039591,-0.020620,0.019137
2007-06-01,25.944667,84.330496,0.243911,-0.010283,0.047300,-0.067300,0.009200,0.006111,-0.017800,-0.020000,0.000697,0.030359,-0.035197,0.023394
2007-07-01,26.170000,84.920744,0.247896,-0.011064,0.046100,-0.055200,0.009100,0.001938,-0.014800,-0.009100,0.001472,-0.020620,0.010894,0.023137
2007-08-01,26.439333,82.814078,0.251585,-0.015262,0.048200,-0.019800,0.009200,-0.000254,-0.003200,0.028400,0.002426,-0.035197,0.034268,0.023965
2007-09-01,26.708667,80.707411,0.248840,-0.012198,0.042000,-0.022100,0.008600,-0.001834,0.015200,0.019900,0.005134,0.010894,0.014160,0.023225
2007-10-01,26.978000,78.600744,0.239207,-0.013015,0.038900,-0.037700,0.008500,0.002756,0.013500,0.001200,0.001868,0.034268,-0.044782,0.027635
2007-11-01,27.229333,74.460744,0.238617,-0.017955,0.039000,-0.023500,0.008200,0.002139,0.008800,0.015500,0.001683,0.014160,-0.008816,0.027766
2007-12-01,27.480667,70.320744,0.248580,-0.025159,0.032700,0.014100,0.009600,0.005940,0.007900,0.046800,0.005637,-0.044782,-0.063266,0.033391
2008-01-01,27.732000,66.180744,0.250583,-0.040637,0.030000,-0.032900,0.011600,-0.000671,0.002800,-0.002900,0.002345,-0.008816,-0.032719,0.034157
2008-02-01,27.922000,64.250744,0.262754,-0.043178,0.027500,-0.006200,0.012100,0.004971,0.001700,0.021300,0.004832,-0.063266,-0.005100,0.033900
2008-03-01,28.112000,62.320744,0.270979,-0.049607,0.021200,-0.019400,0.012900,0.002904,-0.007100,0.001800,0.003226,-0.032719,0.046829,0.034513
2008-04-01,28.302000,60.390744,0.254058,-0.051830,0.012600,-0.002000,0.013800,0.008668,-0.005900,0.010600,0.006338,-0.005100,0.011186,0.032902
2008-05-01,28.438667,57.383830,0.243015,-0.048844,0.012900,-0.041700,0.014200,0.006065,0.009100,-0.028800,0.002904,0.046829,-0.084542,0.039852
2008-06-01,28.575333,54.376915,0.246511,-0.045461,0.017300,-0.033700,0.013600,0.008421,-0.027700,-0.016400,0.001641,0.011186,-0.008806,0.039317
2008-07-01,28.712000,51.370000,0.274491,-0.047377,0.018600,0.003400,0.013900,0.010077,-0.006100,0.022000,0.003425,-0.084542,0.013655,0.039309
2008-08-01,28.759333,49.563333,0.273816,-0.046932,0.016300,-0.018800,0.014900,0.005251,-0.010900,-0.002500,0.004466,-0.008806,-0.086967,0.042151
2008-09-01,28.806667,47.756667,0.269889,-0.046333,0.017200,0.007000,0.015100,-0.003992,0.012100,0.024200,0.003448,0.013655,-0.167780,0.058290
2008-10-01,28.854000,45.950000,0.287124,-0.048923,0.011300,-0.000100,0.016600,-0.001383,-0.086300,0.011200,0.023775,-0.086967,-0.073812,0.059382
2008-11-01,28.698333,35.593333,0.334099,-0.055954,0.006700,-0.045000,0.026000,-0.010101,-0.045000,-0.038300,0.058089,-0.167780,0.011995,0.060453
2008-12-01,28.542667,25.236667,0.352867,-0.052780,0.001900,0.142400,0.030900,-0.019153,0.117400,0.144300,0.036257,-0.073812,-0.082615,0.061594
2009-01-01,28.387000,14.880000,0.354984,-0.024498,0.000300,0.096400,0.033800,-0.010342,0.156000,0.096700,0.020090,0.011995,-0.103688,0.064448
2009-02-01,28.009667,12.206667,0.389393,-0.025058,0.001300,-0.113700,0.030900,0.004352,-0.094900,-0.112400,0.011971,-0.082615,0.087434,0.074170
2009-03-01,27.632333,9.533333,0.441103,-0.024930,0.003000,-0.008600,0.028100,0.004973,-0.030800,-0.005600,0.009961,-0.103688,0.094130,0.079825
2009-04-01,27.255000,6.860000,0.446141,-0.037429,0.002100,0.062000,0.029200,0.002432,-0.001800,0.064100,0.020364,0.087434,0.054640,0.082796
2009-05-01,26.701333,7.076667,0.415597,-0.030995,0.001600,-0.066500,0.030000,0.002496,-0.003000,-0.064900,0.007551,0.094130,0.002376,0.081331
2009-06-01,26.147667,7.293333,0.399355,-0.024350,0.001800,-0.026600,0.025200,0.002889,0.048900,-0.024800,0.006381,0.054640,0.074382,0.085893
2009-07-01,25.594000,7.510000,0.401876,-0.022097,0.001800,0.006500,0.018900,0.008590,0.035000,0.008300,0.003473,0.002376,0.034651,0.086693
2009-08-01,25.029667,9.186667,0.370126,-0.013782,0.001800,0.000100,0.016800,-0.001586,0.056500,0.001900,0.003771,0.074382,0.036434,0.084505
2009-09-01,24.465333,10.863333,0.357472,-0.007921,0.001700,0.021400,0.013200,0.002243,0.023500,0.023100,0.002178,0.034651,-0.018259,0.067354
2009-10-01,23.901000,12.540000,0.349521,-0.000014,0.001200,0.016400,0.011800,0.000625,0.027300,0.017600,0.001913,0.036434,0.060257,0.063238
2009-11-01,23.402333,25.350000,0.349505,0.003198,0.000700,-0.017800,0.011400,0.000963,0.001600,-0.017100,0.003898,-0.018259,0.018883,0.063180
2009-12-01,22.903667,38.160000,0.328149,0.007532,0.000500,0.020300,0.011300,0.000708,0.004400,0.020800,0.002001,0.060257,-0.035751,0.057328
2010-01-01,22.405000,50.970000,0.325531,0.010594,0.000500,-0.058900,0.011100,-0.001761,-0.027500,-0.058400,0.000933,0.018883,0.030424,0.040459
2010-02-01,22.238000,54.290000,0.337195,0.013410,0.000600,0.025764,0.009900,0.003417,0.009553,0.026364,0.001992,-0.035751,0.060914,0.038072
2010-03-01,22.071000,57.610000,0.328771,0.013932,0.001100,0.002054,0.009900,0.000249,0.003880,0.003154,0.002373,0.030424,0.015877,0.033312
2010-04-01,21.904000,60.930000,0.381878,0.026390,0.001500,-0.019376,0.010000,0.004106,0.004508,-0.017875,0.000633,0.060914,-0.080211,0.044375
2010-05-01,21.948333,62.986667,0.376606,0.026651,0.001600,0.028796,0.009600,0.001737,0.035740,0.030396,0.001794,0.015877,-0.053625,0.048741
2010-06-01,21.992667,65.043333,0.409003,0.025720,0.001600,0.042084,0.010900,0.000775,-0.005103,0.043684,0.008108,-0.080211,0.070351,0.048283
2010-07-01,22.037000,67.100000,0.424177,0.018776,0.001200,0.043364,0.013500,-0.000976,0.051945,0.044564,0.005592,-0.053625,-0.045534,0.050313
2010-08-01,22.142333,68.686667,0.396134,0.015557,0.001600,0.000838,0.012900,0.000211,0.016980,0.002438,0.003349,0.070351,0.090283,0.055510
2010-09-01,22.247667,70.273333,0.413982,0.011218,0.001600,0.068613,0.011700,0.001381,0.047319,0.070213,0.002705,-0.045534,0.038626,0.055353
2010-10-01,22.353000,71.860000,0.384306,0.003338,0.001500,-0.016830,0.011300,0.000582,-0.014395,-0.015330,0.002337,0.090283,-0.000151,0.053507
2010-11-01,22.478333,73.690000,0.372887,0.007232,0.001300,-0.033039,0.010400,0.001245,-0.020275,-0.031739,0.001080,0.038626,0.066955,0.056041
2010-12-01,22.603667,75.520000,0.376695,0.014798,0.001400,-0.015126,0.010500,0.000421,-0.005727,-0.013726,0.001738,-0.000151,0.023249,0.053898
2011-01-01,22.729000,77.350000,0.358100,0.012612,0.001400,-0.040214,0.010800,0.001718,-0.003619,-0.038814,0.000832,0.066955,0.032408,0.053944
2011-02-01,22.963000,78.670000,0.348632,0.015368,0.001500,-0.021100,0.010500,0.004763,-0.019800,-0.019600,0.000863,0.023249,0.000525,0.052398
2011-03-01,23.197000,79.990000,0.339097,0.015918,0.001300,0.010000,0.009300,0.004931,0.015700,0.011300,0.001066,0.032408,0.029441,0.052604
2011-04-01,23.431000,81.310000,0.354270,0.012476,0.001000,-0.001600,0.009000,0.009751,-0.007200,-0.000600,0.002347,0.000525,-0.011313,0.044483
2011-05-01,23.734333,82.163333,0.340697,0.009380,0.000600,0.019300,0.008600,0.006439,0.023900,0.019900,0.000637,0.029441,-0.016545,0.039963
2011-06-01,24.037667,83.016667,0.347222,0.009117,0.000400,0.035100,0.008200,0.004704,0.025700,0.035500,0.000934,-0.011313,-0.019828,0.038752
2011-07-01,24.341000,83.870000,0.351570,0.011734,0.000400,-0.018300,0.007600,-0.001071,-0.021000,-0.017900,0.002295,-0.016545,-0.054423,0.040090
2011-08-01,24.621000,84.906667,0.359419,0.012371,0.000400,0.041800,0.008300,0.000886,0.047300,0.042200,0.001831,-0.019828,-0.070238,0.039443
2011-09-01,24.901000,85.943333,0.375813,0.012727,0.000200,0.086000,0.009900,0.002758,0.024000,0.086200,0.019222,-0.054423,0.109014,0.049413
2011-10-01,25.181000,86.980000,0.399923,0.013049,0.000100,0.070300,0.011800,0.001518,0.057500,0.070400,0.006916,-0.070238,-0.002727,0.049456
2011-11-01,25.595667,86.970000,0.365078,0.007893,0.000200,-0.030800,0.013900,-0.002063,0.009400,-0.030600,0.007401,0.109014,0.009427,0.045783
2011-12-01,26.010333,86.960000,0.362330,-0.004340,0.000100,0.025000,0.012700,-0.000844,-0.035600,0.025100,0.007680,-0.002727,0.045205,0.047105
2012-01-01,26.425000,86.950000,0.357233,-0.006497,0.000100,0.026900,0.013200,-0.002467,0.051200,0.027000,0.002764,0.009427,0.043341,0.047795
2012-02-01,26.734333,87.480000,0.345487,-0.013062,0.000300,-0.000100,0.013800,0.004400,0.019400,0.000200,0.000648,0.045205,0.032866,0.048418
2012-03-01,27.043667,88.010000,0.336974,-0.014466,0.000900,-0.020500,0.012900,0.004403,0.005700,-0.019600,0.000624,0.043341,-0.006034,0.048062
2012-04-01,27.353000,88.540000,0.346182,-0.013775,0.000800,-0.031000,0.012400,0.007595,-0.030300,-0.030200,0.001155,0.032866,-0.059890,0.051466
2012-05-01,27.675333,88.333333,0.346140,-0.012414,0.000800,0.040100,0.012300,0.003021,0.025100,0.040900,0.001628,-0.006034,0.041465,0.052398
2012-06-01,27.997667,88.126667,0.369047,-0.015271,0.000900,0.063400,0.012700,-0.001173,0.034400,0.064300,0.001496,-0.059890,0.014363,0.051810
2012-07-01,28.320000,87.920000,0.355104,-0.019043,0.000900,-0.014500,0.013800,-0.001466,0.006400,-0.013600,0.003437,0.041465,0.022644,0.047940
2012-08-01,28.743333,87.446667,0.351594,-0.020321,0.001000,0.023700,0.014700,-0.001630,0.061200,0.024700,0.001553,0.014363,0.025020,0.039733
2012-09-01,29.166667,86.973333,0.349387,-0.019783,0.001000,-0.007800,0.014300,0.005565,-0.009300,-0.006800,0.000727,0.022644,-0.017937,0.030560
2012-10-01,29.590000,86.500000,0.340383,-0.017425,0.001100,-0.015700,0.013500,0.004462,-0.012600,-0.014600,0.001045,0.025020,0.005226,0.030286
2012-11-01,30.142314,86.503333,0.349237,-0.015713,0.001000,-0.002400,0.011100,-0.000389,0.020600,-0.001400,0.000926,-0.017937,0.008408,0.030297
2012-12-01,30.694628,86.506667,0.351138,-0.012094,0.000900,0.013500,0.010100,-0.004738,-0.009200,0.014400,0.001903,0.005226,0.052361,0.031051
2013-01-01,31.246942,86.510000,0.349032,-0.011549,0.000700,-0.020900,0.009800,-0.002693,-0.006200,-0.020200,0.001036,0.008408,0.013013,0.029605
2013-02-01,31.535275,86.906667,0.329984,-0.008017,0.000700,-0.033900,0.009300,0.002957,-0.031300,-0.033200,0.000907,0.052361,0.037584,0.029951
2013-03-01,31.823609,87.303333,0.325431,-0.008864,0.001000,0.010400,0.009500,0.008190,0.009300,0.011400,0.001243,0.013013,0.019621,0.029506
2013-04-01,32.111942,87.700000,0.346130,-0.008911,0.000900,-0.007100,0.009200,0.002615,-0.001800,-0.006200,0.000485,0.037584,0.023120,0.018385
2013-05-01,32.496742,88.783333,0.340036,-0.008005,0.000600,0.037200,0.008600,-0.001040,0.034900,0.037800,0.001683,0.019621,-0.013601,0.019501
2013-06-01,32.881542,89.866667,0.333833,-0.004705,0.000400,-0.063300,0.008400,0.001780,-0.053600,-0.062900,0.001016,0.023120,0.050672,0.021915
2013-07-01,33.266341,90.950000,0.338444,0.000119,0.000500,-0.029000,0.009200,0.002400,-0.037100,-0.028500,0.002248,-0.013601,-0.029207,0.025860
2013-08-01,33.645531,92.090000,0.325563,0.008361,0.000400,-0.017700,0.009800,0.000394,0.003100,-0.017300,0.000502,0.050672,0.031660,0.026170
2013-09-01,34.024721,93.230000,0.340713,0.010332,0.000400,-0.008300,0.008800,0.001203,-0.007400,-0.007900,0.000950,-0.029207,0.046268,0.025365
2013-10-01,34.403911,94.370000,0.333521,0.010119,0.000200,0.005900,0.008300,0.001163,0.001400,0.006100,0.000622,0.031660,0.030817,0.025049
2013-11-01,34.599956,96.313333,0.324595,0.009623,0.000500,0.012300,0.007800,-0.002575,0.021100,0.012800,0.001438,0.046268,0.025950,0.024662
2013-12-01,34.796000,98.256667,0.313685,0.010325,0.000700,-0.024300,0.007500,-0.002042,-0.008600,-0.023600,0.000644,0.030817,-0.034666,0.028124
2014-01-01,34.992044,100.200000,0.304408,0.012144,0.000700,-0.021400,0.007600,-0.000086,0.000200,-0.020700,0.000746,0.025950,0.045757,0.029291
2014-02-01,35.403922,100.416667,0.321429,0.013765,0.000400,0.054400,0.007000,0.003720,0.033100,0.054800,0.001304,-0.034666,0.008056,0.028870
2014-03-01,35.815801,100.633333,0.309163,0.016576,0.000500,0.006900,0.006500,0.003698,0.016800,0.007400,0.001254,0.045757,0.006555,0.029010
2014-04-01,36.227679,100.850000,0.350616,0.016417,0.000500,0.005800,0.006800,0.006440,0.006200,0.006300,0.000869,0.008056,0.023309,0.029014
2014-05-01,36.612012,101.606667,0.348011,0.016623,0.000300,0.017800,0.006600,0.003297,0.016000,0.018100,0.001363,0.006555,0.020635,0.027486
2014-06-01,36.996344,102.363333,0.345173,0.013985,0.000300,0.027600,0.006000,0.003493,0.018800,0.027900,0.000555,0.023309,-0.013974,0.027006
2014-07-01,37.380677,103.120000,0.342928,0.013885,0.000400,-0.002900,0.005500,0.001862,0.002000,-0.002500,0.000282,0.020635,0.039777,0.024313
2014-08-01,37.751988,104.066667,0.348380,0.008438,0.000300,0.005400,0.005700,-0.000390,0.002400,0.005700,0.000949,-0.013974,-0.013928,0.025707
2014-09-01,38.123300,105.013333,0.337476,0.006739,0.000300,0.036600,0.006100,-0.001671,0.035600,0.036900,0.000546,0.039777,0.023972,0.024022
2014-10-01,38.494611,105.960000,0.338576,0.007991,0.000200,-0.017200,0.006900,0.000753,-0.027100,-0.017000,0.000721,-0.013928,0.027631,0.023830
2014-11-01,38.810788,104.743333,0.331808,0.008032,0.000200,0.029800,0.007700,-0.002512,0.022500,0.030000,0.002944,0.023972,-0.002473,0.023866
2014-12-01,39.126964,103.526667,0.323662,0.006892,0.000200,0.028400,0.008700,-0.005399,0.017300,0.028600,0.000150,0.027631,-0.029430,0.022990
2015-01-01,39.443141,102.310000,0.323756,0.005625,0.000300,0.028700,0.009500,-0.005670,0.018300,0.029000,0.001993,-0.002473,0.056976,0.024683
2015-02-01,39.897631,101.290000,0.336169,0.000191,0.000300,0.070600,0.009900,-0.004706,0.059900,0.070900,0.002227,-0.029430,-0.014993,0.025906
2015-03-01,40.352120,100.270000,0.318227,-0.003767,0.000200,-0.052500,0.009000,0.004343,-0.032000,-0.052300,0.000814,0.056976,0.009101,0.025883
2015-04-01,40.806610,99.250000,0.307454,-0.006890,0.000300,0.013400,0.009000,0.005952,0.005800,0.013700,0.001720,-0.014993,0.012522,0.025585
2015-05-01,41.118407,97.803333,0.306344,-0.007075,0.000200,-0.025200,0.009600,0.002033,-0.022300,-0.025000,0.000574,0.009101,-0.019343,0.026607
2015-06-01,41.430204,96.356667,0.303450,-0.008078,0.000200,-0.016100,0.009100,0.005097,-0.020400,-0.015900,0.000887,0.012522,0.021297,0.026105
2015-07-01,41.742002,94.910000,0.310187,-0.008725,0.000200,-0.030000,0.009400,0.003503,-0.032000,-0.029800,0.001052,-0.019343,-0.060073,0.030956
2015-08-01,41.998133,93.493333,0.308953,-0.008358,0.000300,0.032600,0.010500,0.000067,0.023900,0.032900,0.001160,0.021297,-0.024547,0.031565
2015-09-01,42.254265,92.076667,0.330671,-0.010161,0.000700,0.000500,0.011500,-0.001416,-0.006700,0.001200,0.005847,-0.060073,0.083449,0.039368
2015-10-01,42.510397,90.660000,0.335612,-0.013638,0.000200,0.017200,0.012700,-0.001557,0.013300,0.017400,0.004053,-0.024547,0.003373,0.038718
2015-11-01,42.802893,89.283333,0.309414,-0.016833,0.000200,-0.005500,0.013900,-0.000450,0.002000,-0.005300,0.001619,0.083449,-0.015347,0.039056
2015-12-01,43.095390,87.906667,0.308429,-0.018438,0.001200,-0.007700,0.014000,-0.002111,0.002000,-0.006500,0.001119,0.003373,-0.049200,0.040862
2016-01-01,43.387887,86.530000,0.313649,-0.022252,0.002300,-0.004500,0.014900,-0.003417,0.000000,-0.002200,0.002838,-0.015347,-0.001942,0.036767
2016-02-01,43.550571,86.500000,0.331911,-0.020944,0.002600,0.045000,0.014500,0.001653,0.006700,0.047600,0.004301,-0.049200,0.067140,0.041967
2016-03-01,43.713256,86.470000,0.330902,-0.024716,0.003100,0.026300,0.013800,0.000823,0.023200,0.029400,0.002602,-0.001942,0.003647,0.041916
2016-04-01,43.875940,86.440000,0.327955,-0.023710,0.002900,-0.003200,0.013100,0.004306,0.042300,-0.000300,0.001274,0.067140,0.018387,0.042090
2016-05-01,44.070586,86.600000,0.326321,-0.024210,0.002300,-0.007600,0.011700,0.004741,0.014600,-0.005300,0.000818,0.003647,0.002475,0.041537
2016-06-01,44.265231,86.760000,0.326072,-0.027048,0.002700,0.005500,0.010300,0.004046,0.001600,0.008200,0.000996,0.018387,0.036371,0.042337
2016-07-01,44.459877,86.920000,0.323475,-0.028679,0.002700,0.056300,0.010300,0.003284,0.037700,0.059000,0.002864,0.002475,0.001047,0.037090
2016-08-01,44.648482,87.643333,0.314661,-0.032019,0.003000,0.005100,0.009400,-0.001618,0.024500,0.008100,0.000478,0.036371,0.000246,0.035614
2016-09-01,44.837087,88.366667,0.315197,-0.030786,0.003000,-0.017000,0.009200,0.000918,0.001600,-0.014000,0.000279,0.001047,-0.018144,0.028619
2016-10-01,45.025691,89.090000,0.316794,-0.032607,0.002900,-0.015300,0.009000,0.002404,-0.011900,-0.012400,0.001673,0.000246,0.035712,0.030035
2016-11-01,45.250662,90.910000,0.319688,-0.029038,0.003300,-0.034700,0.008700,0.001247,-0.026300,-0.031400,0.000364,-0.018144,0.018904,0.029369
2016-12-01,45.475633,92.730000,0.303286,-0.027456,0.004500,-0.064400,0.008500,-0.001555,-0.051000,-0.059900,0.000946,0.035712,0.018984,0.022823
2017-01-01,45.700603,94.550000,0.293479,-0.025108,0.005100,-0.010800,0.007700,0.000327,0.005900,-0.005700,0.000524,0.018904,0.039059,0.023101
2017-02-01,45.927877,96.463333,0.291980,-0.022662,0.005100,-0.000800,0.007400,0.005828,-0.002100,0.004300,0.000336,0.018984,0.001365,0.017729
2017-03-01,46.155150,98.376667,0.278678,-0.018713,0.005200,0.008500,0.006900,0.003146,0.021200,0.013700,0.000224,0.039059,0.010091,0.017499
2017-04-01,46.382424,100.290000,0.281599,-0.016199,0.007400,-0.011400,0.006700,0.000813,-0.006200,-0.004000,0.000575,0.001365,0.013952,0.017443
2017-05-01,46.661289,101.533333,0.277870,-0.015575,0.008000,0.006500,0.007000,0.002966,0.017600,0.014500,0.000391,0.010091,0.005198,0.017288
2017-06-01,46.940154,102.776667,0.276969,-0.010186,0.008900,0.006900,0.007000,0.000855,0.022600,0.015800,0.000503,0.013952,0.019996,0.015951
2017-07-01,47.219019,104.020000,0.272545,-0.009785,0.009800,-0.010800,0.006900,0.000907,0.010800,-0.001000,0.000448,0.005198,0.001338,0.015889
2017-08-01,47.537047,105.040000,0.265804,-0.013165,0.010700,-0.013400,0.006900,-0.000690,0.006000,-0.002700,0.000259,0.019996,0.019150,0.015523
2017-09-01,47.855075,106.060000,0.265114,-0.012214,0.010100,0.018800,0.006800,0.002994,0.015300,0.028900,0.000753,0.001338,0.023232,0.011911
2017-10-01,48.173103,107.080000,0.259706,-0.011086,0.010300,-0.030800,0.006700,0.005295,-0.003700,-0.020500,0.000257,0.019150,0.030589,0.011359
2017-11-01,48.426075,108.013333,0.248906,-0.012379,0.010700,-0.012000,0.007200,-0.000632,0.007600,-0.001300,0.000218,0.023232,0.010249,0.011482
2017-12-01,48.679047,108.946667,0.239727,-0.012193,0.012300,-0.008700,0.007000,0.000024,0.002000,0.003600,0.000355,0.030589,0.056960,0.016581
2018-01-01,48.932019,109.880000,0.235393,-0.019880,0.013200,-0.003000,0.007100,-0.000588,0.025600,0.010200,0.000244,0.010249,-0.038761,0.022304
